user_id,gender,age,edu,play_time,payment,o,register_time,love_type
768260f0a13c47f9d115a44f35e98b96,1,1,2,0.0,56.83333333333334,"121.66,31.05",771.0,3
7682d14717c37b28da29bcdf7c8351ba,1,3,0,233.0,47.96296296296296,"121.76,31.12",594.0,0
7685ff95d14c76195a5b5f4c667b9c38,2,4,3,0.0,54.69230769230769,"113.34,23.13",467.0,2
7687a9912d942459002de196c3c9a532,3,3,1,59.0,55.42857142857143,"113.40,23.13",567.0,5
768caa7ad30784b2c1657f2180cb4558,1,3,1,10310.0,50.73333333333333,"113.27,23.21",10735.0,3
769438d143a80edf7c325d72ce25e1e9,3,3,0,113.0,51.0,"121.25,31.41",341.0,0
7694f2c22f2bfd9124b4c468c65e4f4f,1,4,3,711.0,43.96551724137931,"114.01,22.65",792.0,5
769dcb240f287ec0dad1745f02ace724,1,2,2,1478.0,58.08333333333334,"121.52,31.27",2449.0,1
76a112f6a1647f7db7fd79fb6ab8651a,1,3,3,86.0,47.66666666666666,"114.03,22.62",506.0,4
76a4e30af945327939d2e85addaf3648,2,5,3,1839.0,55.54545454545455,"113.94,22.77",2242.0,1
76a555431cc864ae8b52eaba3aa0b5f3,2,4,2,0.0,55.75,"121.48,31.22",699.0,0
76a81dfb0f7cbe933ca2b5bca2b66935,1,3,2,1221.0,54.97619047619048,"113.23,23.13",1766.0,0
76ab6f9f52565c128c2fe792147b7f2b,3,3,1,0.0,39.769230769230774,"113.29,23.34",428.0,3
76aec3e22f50edef75322f6aa9378e6b,1,3,0,377.0,48.79365079365079,"113.25,23.25",1109.0,2
76af82e3b843496bfa080e64aad0f430,1,3,0,15844.0,50.10655737704918,"113.97,22.69",16071.0,1
76b28139b08dd7efc44e4878cc0f2153,2,2,1,0.0,52.875,"113.23,23.40",108.0,1
76b77482d6a62a8c2768e056adaf6331,2,2,3,0.0,66.5,"113.90,22.80",545.0,5
76b81db7e8129cc45300397a4ad657cf,2,2,1,0.0,80.5,"113.99,22.68",268.0,1
76b9897003ee1d05e7e375373c9e7270,2,3,0,913.0,50.368421052631575,"113.82,23.23",1089.0,3
76bde07c06cb31fe49d897643479a368,3,3,0,0.0,40.75,"121.31,31.14",36.0,1
76c3fc428cb03b3f4b5776cf5413c8f0,1,3,3,8151.0,50.42993630573248,"113.34,22.93",8859.0,2
76c49abe401fd40f2ae1578dce12440c,2,5,0,0.0,39.66666666666666,"113.35,23.12",893.0,4
76c9fd0b86d5f55e40a667f2a2facbd3,3,3,1,1934.0,51.52,"121.24,31.17",2793.0,0
76cacdbcb21681da0469c5a4bd95446a,3,3,1,0.0,78.0,"113.88,22.55",846.0,1
76cb61c7a2f9dc2c2c31c0f9eea49422,1,3,0,0.0,50.0,"114.08,22.53",429.0,5
76d24e14f6c191fc6d801c6d90094d2d,1,4,3,900.0,66.1111111111111,"121.48,31.23",1128.0,3
76d7c944402de115460c3529d7c85307,1,4,2,2559.0,52.82352941176471,"113.95,22.78",3078.0,5
76da54064bc41cf4f1f6e48c16e62118,2,4,3,1060.0,48.59375,"113.79,22.68",1935.0,0
76da9ae592c9bbdf370129373f0e087f,3,3,0,0.0,87.0,"121.53,31.04",738.0,5
76ddbf49c1638c13f76b1cf80d339e6e,2,4,3,2493.0,43.0,"113.81,22.75",3487.0,0
76e1f303daad945cc7b7f538b1a3efa1,1,3,3,248.0,41.42105263157895,"113.27,23.20",985.0,3
76e421ab8ae9b2e99a5a42955c44e28e,1,2,3,0.0,35.0,"121.31,31.34",702.0,0
76e7381dabae512e2d4a7c55520d31ff,1,3,2,835.0,50.625,"114.31,22.68",1065.0,1
76ebec964177aac40559ce5c6a7961e3,2,1,1,364.0,48.1,"113.30,23.22",797.0,3
76f02335d7cd3be33dfd3332ddb1a572,1,5,2,1914.0,48.06,"121.28,31.20",2153.0,5
76f3fa0e30f6efc9e2200cdd3df02538,2,4,1,0.0,16.0,"113.32,23.20",639.0,0
76f9ce53776a9fe87fbe5f3418ba9c7c,1,4,3,0.0,39.333333333333336,"113.59,23.17",182.0,1
76fa3b12c682fd993785c36bc9ecb88a,2,3,0,403.0,59.66666666666666,"113.30,23.27",790.0,4
7701781903b1e36fc388408c338a967c,1,3,3,3497.0,46.25,"113.33,23.08",3720.0,0
770a6d0bda841ed2ee74225b4cb8c4d0,1,2,1,368.0,47.23776223776224,"121.59,31.34",1338.0,5
770da2c0cad56a83ebfeb8f58d4d8e62,2,4,3,114.0,47.23809523809525,"121.80,31.16",995.0,0
7711037468efe97efa96bf2293e79e5a,1,5,0,1344.0,45.24324324324325,"114.12,22.69",1918.0,0
771681de0a0552336e858dbd6d54f138,1,3,0,1535.0,50.8804347826087,"121.24,31.18",2533.0,5
77188c75e96581e221bcc04a23e5ef1f,3,3,1,0.0,49.14285714285714,"113.31,23.14",867.0,3
771b6a636983c92c289a485d74b61fa7,3,3,2,0.0,30.42857142857143,"121.61,31.26",277.0,1
7724d6644ab53d258e9dd01275e417fa,3,3,3,5409.0,46.66666666666666,"114.24,22.59",6280.0,2
772aca805fb6e10a2d6f31ce14b895e1,1,2,2,0.0,38.0,"121.36,31.22",676.0,1
772b70063042ffd29e59b7c05422beaa,1,2,0,2602.0,52.55,"121.21,31.31",3385.0,4
7730af99892e0f4e3526a6b13ca963b6,3,3,0,1192.0,43.82089552238807,"114.20,22.65",2050.0,2
7731316f1ee56cfeab2cece998157d9d,1,2,2,10300.0,54.8,"121.78,31.05",11117.0,1
7731725089944a7c19c43cd44a1ebea2,1,5,2,0.0,40.25,"121.32,31.22",190.0,1
7732009479df5d7b92850b932e2660a7,2,2,1,466.0,52.75,"114.11,22.58",684.0,3
77323e175d96aa7e32ef8e62163c1dc9,3,3,2,1174.0,50.43103448275862,"113.81,22.64",1636.0,3
7733b3b4707e50cbac0c1e63760e95a2,2,4,1,0.0,73.5,"121.20,31.05",269.0,5
7733d9327dfcf5f197d5ec271527462d,2,4,2,0.0,34.333333333333336,"113.28,23.33",633.0,5
7736992a90ee1196fdd975f037283526,3,3,2,466.0,49.4,"121.46,31.32",566.0,2
774bb03cb5c3e1db00e3109e789cad5f,3,3,0,0.0,65.0,"113.43,23.10",615.0,4
774de6b0d7e8c027fd5eb5bf42dc681e,3,3,3,78.0,40.285714285714285,"121.68,31.20",1042.0,2
774f3b3a3c38e76c926704b449e8f849,3,3,3,1085.0,47.1,"121.30,31.02",1869.0,3
77510d5dd42e2eee5393ce0f16bf02d5,1,3,1,0.0,58.66666666666666,"113.29,23.11",204.0,5
7754812894957f65e1e815851d01de49,3,3,0,0.0,51.0,"113.85,22.59",413.0,5
775d58d93008e5d8d57cc0806c6800c3,2,4,1,1505.0,50.025,"121.66,31.28",2447.0,0
775e7c0ac008464bfcaddbf938047218,2,4,2,0.0,82.0,"121.54,31.28",466.0,5
776107369ac8b81bb6c0cfde24061a4e,2,2,0,141.0,49.60869565217392,"113.28,23.21",708.0,4
7768be4889a778ec1b4a6f1650dd5630,3,3,0,0.0,74.0,"113.81,22.73",717.0,4
7778a5e84d909915c312c49e77662d5d,2,3,2,0.0,55.0,"113.39,23.20",331.0,2
777994c66753707e87427ce4d9c90859,2,4,1,577.0,42.01818181818181,"113.23,23.09",1420.0,1
777a37ea2832cde28be02f1d20aff0bd,2,2,0,199.0,53.2,"113.38,23.10",239.0,0
777bcc01899aaaf9f45af65b9a7df2e1,2,2,1,25.0,55.45652173913044,"121.60,31.20",374.0,2
777e4f222ae8d88ad9f3008e620f693e,2,5,0,0.0,33.333333333333336,"121.48,31.17",580.0,5
777eccf1f3a20f1223d58424fe7932a8,1,3,3,362.0,46.85,"121.19,31.06",658.0,3
7781c962266bc586c155bfad64eb9099,1,2,1,558.0,45.60416666666666,"113.40,23.11",1201.0,0
77844961895f09473e8d3fd003560c07,1,3,2,0.0,45.75,"113.83,22.60",588.0,2
7787fc62661bbdddee753cd74e19474c,2,4,0,32.0,72.5,"121.56,31.21",109.0,5
7794026859388c687579f5b26974b92d,3,3,3,0.0,60.0,"121.31,31.15",808.0,4
779a3e6356135a39ae78748a0a256663,2,2,3,0.0,47.5,"121.61,31.25",256.0,2
779fa9d289111ebab62052dab3cbd712,2,3,3,9492.0,54.91379310344828,"113.82,22.76",10136.0,2
77b7f62010fb07fc83ecd820a11da724,1,4,0,2351.0,49.111111111111114,"114.03,22.70",3018.0,0
77b9e6795f9e009bfe15c68667179dad,1,3,0,334.0,54.0,"113.20,23.40",1238.0,2
77ba4eceaf82a2af2dc3a44d83eda16c,1,2,3,10.0,42.333333333333336,"121.38,31.33",976.0,5
77bba9d4a994aab121ad5a0a0f6e3955,3,3,0,547.0,48.87387387387388,"121.39,31.20",795.0,0
77c4de8a886f7c51cddde49ee7708ea9,2,4,2,1240.0,58.529411764705884,"121.51,31.06",1642.0,1
77c5ac0a6be035abb0bd9fc922ad14af,2,3,0,54.0,22.0,"121.21,31.05",296.0,3
77cbf100f7bc5378a474a573104479ff,1,4,1,1665.0,46.148148148148145,"121.56,31.09",2596.0,2
77cc811c2d858f7af508cede8ef40336,1,3,2,4640.0,50.1,"121.57,31.17",5615.0,2
77cf5934a5ddd446ff365bdf0a69ee94,1,4,1,4049.0,50.95348837209303,"113.42,23.41",4213.0,4
77e965be514a6db7d65b6e245fbc7c69,1,3,3,0.0,56.2,"121.49,31.25",420.0,1
77ee1bce2538c4bc53cf6de54ec2feb7,2,5,1,143.0,55.16666666666666,"114.05,22.62",709.0,3
77f19e5f1e1c6fdaa5b14bfacfeebcd5,2,3,1,0.0,67.3,"113.27,23.14",966.0,3
77f2df87d39ab62a3b5e4f9a23321649,1,4,0,0.0,19.25,"113.33,23.16",400.0,1
77fc1222263c98a0862bb747b53a5ab2,3,3,0,5114.0,53.1044776119403,"113.38,23.05",5395.0,0
78012e2dc236fd55c176e70f73fd2c09,1,3,0,188.0,47.3,"121.50,31.25",996.0,3
780971ed8e7cffc20df226acfcfc8adf,1,4,3,202.0,43.5,"121.47,31.20",616.0,4
781196aedb06ccd9be91896f9b94a151,1,4,2,348.0,50.860465116279066,"121.29,31.19",516.0,5
78123dcb05d46f1dc328c0c286ee209c,3,3,0,0.0,61.0,"113.96,22.57",438.0,4
78148332ad1c379bcab5fb2cd943866c,2,3,0,0.0,41.0,"121.35,31.39",516.0,5
7817d669efdafc1e0d7c12321ad138bc,2,3,0,4069.0,60.38095238095239,"114.05,22.52",4404.0,2
7818e97f6e91b115c17a946a4391f34a,1,5,2,0.0,53.33333333333334,"121.37,31.00",654.0,3
781c113d784b509835d00a11d2a65481,2,4,3,0.0,52.25,"113.97,22.56",702.0,1
781d39b0a8078c64bdd0817dd10271ff,2,5,3,0.0,45.25,"121.58,31.12",741.0,4
781da839c17bb8d6cda560e97e04c5c2,3,3,0,0.0,26.5,"113.26,23.21",880.0,2
782176e4c05be0c947da32573f3c5161,2,3,3,0.0,56.0,"113.95,22.55",75.0,1
7822cc5c4f3027958ee60bae16195bbd,1,4,1,87.0,56.529411764705884,"113.88,22.59",538.0,3
782cb3f232dfc52b83e5d2691fbb9613,3,3,2,6.0,36.53846153846154,"113.27,23.26",935.0,0
784732bc0857fa6e7be56171682e1355,1,5,1,0.0,41.0,"113.25,23.05",699.0,5
784985011ddb0f784d33bf569d7bde39,2,5,3,0.0,53.0,"121.59,31.14",708.0,4
78511864636a784ffefa931b0b0dc3bf,1,3,2,0.0,39.5,"121.47,31.27",893.0,0
785457c1ef66660b658383f19669cb0e,3,3,1,0.0,54.25,"121.65,31.11",104.0,1
78692d0a1c05f5bd6ac2a0d7c9b0ef4a,1,3,1,1062.0,44.27272727272727,"121.86,30.88",1811.0,2
786993ce43fb8e8b8b196c6f32a67ae6,1,4,2,760.0,54.875,"113.89,22.58",1374.0,2
786a6ac8806673a403bb6c2f4240a8ed,1,2,3,0.0,44.0,"121.18,31.30",215.0,4
786d1a1ddf434553372235b8c23a6483,1,2,3,0.0,57.75,"114.07,22.68",486.0,0
7879958fc98afdd497a9df1e2596beff,1,2,3,469.0,48.159663865546214,"121.48,31.31",1285.0,2
787d1271e0aa344119aa9de6ee15ccb0,1,5,3,325.0,53.82608695652174,"114.06,22.53",873.0,2
787d15fefa55ce853f7cb1d8b6bd10b3,1,2,0,0.0,49.25,"113.36,23.36",665.0,1
7887ec7f89b4e3d2929ff8b9079ec3e4,3,3,3,0.0,45.5,"114.04,22.75",272.0,3
78899ed0c3b434e49bf64df525178e6e,1,5,3,518.0,64.25,"113.60,23.53",564.0,0
78921bc29f9382cb23c03250262a957b,1,3,0,235.0,39.2,"121.16,31.36",1001.0,4
78977a122dae241f7e3ecd60460fa33f,1,2,3,4206.0,49.72881355932204,"113.37,22.95",4381.0,4
789defa78c42fdfb3a15805938b2e01f,1,3,0,0.0,45.5,"121.62,31.26",577.0,5
78a51ab0324eebd4a166a14cff002e83,1,4,1,15898.0,49.33139534883721,"121.33,31.07",16673.0,3
78a9097166cdc0baca6bfeb4e373bc12,2,3,1,0.0,26.5,"113.36,23.11",505.0,5
78af7de4d23aa5a135639b64c63859c4,2,3,2,0.0,54.694444444444436,"114.24,22.60",417.0,4
78b684ff029be2b7bdc12378661b2323,1,4,1,0.0,63.26666666666666,"121.48,31.12",533.0,0
78b91708c297633fe67bedee5252f652,2,2,3,0.0,69.0,"113.20,23.17",284.0,4
78c13df1f8a4ccc9cbc70e54364db6a0,3,3,2,0.0,78.66666666666667,"113.22,23.08",984.0,5
78c1458ca6b57e351d146b285625032f,2,3,2,7748.0,47.779411764705884,"113.32,23.17",8208.0,4
78c612a690cc0de2926676a39a649e63,2,4,3,0.0,37.615384615384606,"113.82,22.61",613.0,2
78cdf305446c2b1f87150c000b50ae95,1,2,1,858.0,60.46153846153846,"121.46,31.30",1645.0,5
78d1da0900ff09ce4bcefc1b75795b33,3,3,2,0.0,78.66666666666667,"121.59,31.07",625.0,2
78d35fdd75320c174d90e76b066bc459,3,3,2,0.0,43.875,"113.96,22.52",271.0,1
78e15a6d6ca7b98872a629577a86330e,1,5,2,236.0,51.0,"113.86,22.80",573.0,3
78e67349ffaa73273f4c85650a1fb997,3,3,3,1032.0,43.61904761904761,"113.88,22.61",1077.0,1
78e7e9536faa2766dfa927103b69c437,1,3,2,70.0,42.130434782608695,"113.22,23.40",517.0,2
78e82a7b4d6c53471d7743cb02421dd9,1,5,2,0.0,54.33333333333334,"121.49,31.28",181.0,1
78eadf535505e859a86d0846421f507e,3,3,1,1828.0,38.892857142857146,"113.41,23.02",2788.0,5
78ec031a93a9c253401d293c8744283a,2,2,2,1051.0,58.81818181818182,"121.68,31.04",1709.0,2
78ee3303bea907ee3589e9d9cc7b3c96,1,3,0,1449.0,57.76666666666666,"113.45,23.26",2199.0,4
78f0f0485b9f5a1949e779016839e680,2,4,2,1865.0,45.75675675675675,"121.35,31.40",2080.0,0
78f4805942c27418b5f832179fae99ce,1,3,0,0.0,42.2,"113.99,22.67",456.0,2
78f797b3ae1917a29f0c89704dc76907,1,1,0,0.0,42.5,"113.23,23.11",706.0,3
78f8618118500b03f96bbe7c7ec6f053,2,2,1,0.0,22.0,"121.44,31.07",384.0,1
78fbf7161efa3f624e6128f0c8b1d0cb,1,5,0,4257.0,51.0,"113.83,22.78",4622.0,2
78fda7947e6bcf04e271f55e325ab0b5,2,4,1,1914.0,74.1111111111111,"121.44,31.25",2558.0,2
7900fb47911a9a318faceb4b22672789,1,1,2,569.0,50.475,"113.34,23.01",1430.0,5
790a8866d5995992f28fc6ab61b12f42,3,3,1,0.0,45.5,"113.99,22.66",482.0,2
790b16bb6e7cf20ec25aac7bfc58e23e,2,2,2,1.0,24.33333333333333,"114.07,22.74",106.0,3
790d741a4623f41836002d2eebff1e68,2,4,3,349.0,48.153846153846146,"113.34,23.17",854.0,0
79253c549a7f311081b3a98d0836b8a3,1,2,1,4019.0,48.54945054945055,"113.43,23.19",4509.0,3
7927ea4744e67faddaee95fe0e87f599,3,3,0,0.0,37.625,"121.52,31.30",970.0,4
792c65339dfa06b9d3a5aba165aeec25,3,3,3,0.0,50.0,"114.03,22.64",297.0,1
792fc7fa567bda1dec0c9918589f0b73,3,3,0,0.0,31.0,"113.31,23.06",737.0,3
79311396190e4da0552df5b1c0b16cee,3,3,2,0.0,57.66666666666666,"114.02,22.68",320.0,1
7934652dafc87947b29ef9b831ef3297,1,5,1,5212.0,49.93421052631579,"113.87,22.79",5451.0,2
7934ac1b8d7fe529fa05ef8c5aa21403,2,2,1,186.0,52.40659340659341,"121.19,31.05",515.0,0
7936ab595d8250fe2d09da8a516f00e3,1,2,3,0.0,49.0,"114.12,22.64",177.0,4
7936b8c3d93d72f3ac29773ca1a106c5,3,3,3,342.0,38.81818181818182,"113.36,23.02",402.0,4
79379e910b385b322280848995ea1f53,2,3,2,0.0,52.33333333333334,"113.98,22.56",973.0,2
793d85a445cdcf07e0968ff4f0a54716,3,3,1,406.0,53.58823529411765,"113.41,23.19",934.0,1
79414ccc014ee9a65ee9c4ce5f7f73c2,2,4,2,1374.0,45.93333333333333,"121.51,30.84",1935.0,1
7944476994d7ed190c2cf0dfc9a7c470,1,5,2,2746.0,50.7037037037037,"114.22,22.74",3382.0,5
795486f10ec8d12d88685acc6a35f045,3,3,2,0.0,41.285714285714285,"113.23,23.07",911.0,2
7958099f25987c7e637861ce55bbf9f1,2,5,0,143.0,49.52,"121.43,31.28",784.0,1
79618307e4029e46c2e36185b4dcc82e,2,5,3,263.0,59.7,"121.43,31.16",1172.0,2
7962280fb1fe83af5189f6d68184d877,1,3,1,0.0,56.9,"113.32,23.18",396.0,5
79751d3a53a51c9f2e99de3e379b8167,2,4,1,0.0,58.0,"113.95,22.57",35.0,0
79884ac233e26b17c19a1df243fc6cca,1,3,0,4793.0,49.172566371681405,"113.36,23.17",5792.0,0
7989a02cd33a62e0a02f0e3dbf5392ad,2,2,3,451.0,52.14285714285714,"113.82,22.67",922.0,4
7989a6989022660459e4436335ae8f51,2,4,3,0.0,38.48275862068965,"121.33,31.14",63.0,1
798fb85eaf2081b1eccb2840d4f28500,3,3,2,0.0,57.66666666666666,"113.86,22.59",269.0,3
799842df6c6e295518afc7f6e259be3c,2,4,1,7877.0,53.5045045045045,"121.44,30.92",8796.0,1
799fbd1cbd11a5a93764493b07a0ab04,1,3,3,283.0,56.66666666666666,"114.06,22.71",354.0,3
79a0322b0e4ad3bd8b718d1f6739ad51,1,3,3,364.0,48.0,"121.36,31.18",1002.0,2
79a06532089d8cc44d4ada01e2ed114f,1,2,0,0.0,65.66666666666667,"121.45,31.24",50.0,4
79a0a90fcf2547d52434f60fb0003db1,2,2,2,176.0,52.66666666666666,"113.34,23.12",441.0,0
79a486b10f8d11810c7a5bcd50b1b2de,3,3,2,0.0,72.33333333333333,"113.25,23.17",102.0,5
79ac9bf1de8efca904c4e3bd2236ad4c,2,3,2,0.0,36.0,"121.46,31.31",520.0,4
79aca20e469e8e9ee75d0c193484836c,2,3,1,0.0,68.0,"114.38,22.72",919.0,2
79ae6f07c54cfb294fd8d56d47fd8cfb,3,3,3,2608.0,53.28571428571429,"121.41,31.15",2709.0,0
79c01dbd179785a4982f554bdd18eab8,3,3,3,123.0,48.9,"114.47,22.60",411.0,5
79c378454c23e68a49a029fa504e7f06,1,3,0,419.0,48.77777777777778,"121.26,31.38",526.0,0
79ca41705a18fbb9583fd63858e6b23c,1,2,1,0.0,49.875,"114.05,22.61",84.0,1
79cc44b159da3f4f38774fec70e2418d,3,3,0,320.0,51.31818181818182,"113.56,23.19",494.0,5
79db5c806a2f7489a7a49690344ee352,1,1,1,4736.0,51.0625,"114.04,22.53",5192.0,4
79dc9f75963f49b99b51676c5bfdbfce,3,3,3,902.0,40.0,"121.55,31.26",908.0,1
79de2864a7fba8f021799fb21cffc350,1,3,0,208.0,53.25,"113.62,23.13",685.0,1
79df4497ce9d72b6fcd301569b8a0af3,2,2,1,0.0,45.83333333333334,"113.77,22.69",688.0,0
79e06dfbbe2491b84524e760ee6f017c,2,1,2,0.0,58.0,"114.00,22.73",58.0,4
79e4ac3f29160e0f96eccbb9904e98c8,2,5,2,803.0,48.03703703703704,"121.17,31.24",1476.0,4
79ee654e8e293db73f706f0ef44c7882,1,4,3,2926.0,45.90625,"121.40,31.11",3197.0,3
79f2f70e4bffb9e6ea82903fa8f06399,1,4,3,0.0,59.0,"121.45,31.16",687.0,1
79f76e4e3c652dd42916e49a955676e4,2,4,3,0.0,39.25,"113.28,23.17",443.0,0
79f85e5e26de8ea7cfbe9ac1fe905a5f,3,3,2,722.0,56.76363636363637,"113.21,23.11",1235.0,5
7a0cad72be693a4346fae8eeaf42eba3,1,5,1,279.0,54.94736842105264,"113.26,23.20",1182.0,2
7a120e6dc8cdd97ce71aa93d29dd3be7,2,3,0,414.0,42.34285714285714,"121.48,31.18",1305.0,0
7a16ac94aa1c0c32f45952a94649a656,1,5,0,1174.0,55.115384615384606,"121.46,31.29",2075.0,3
7a1c5a6f28e748859c37b24ee37fde7a,2,5,0,83.0,60.0,"121.56,31.24",527.0,0
7a1d2882e1823d229fac38c20d79bf70,1,3,0,0.0,15.0,"113.38,23.02",55.0,5
7a1eb44fced9d54ba4dd23efed93fb84,3,3,0,426.0,50.0,"121.72,31.12",1201.0,5
7a22c87e37e7ebb7ee628e72cbeaf7d5,1,4,3,0.0,38.0,"113.80,22.72",302.0,5
7a24f95040599da4d18dbc47243403f3,2,3,2,1290.0,49.254355400696866,"114.35,22.61",1814.0,2
7a2a550eebd439748332792f496e521f,1,3,2,561.0,55.764705882352935,"121.42,31.00",1046.0,3
7a2fabd2b6c5d1088ab531c9bf196500,1,5,3,0.0,44.85714285714285,"113.90,22.54",438.0,2
7a3a116c886a711fcf711bedd61ab3b8,1,4,0,0.0,57.25,"121.33,31.26",254.0,1
7a3c9d6ca3b470264488fdd827f6298e,3,3,1,3965.0,52.0,"113.25,23.16",4454.0,0
7a40080973b5ad4b5b2657467a4c1743,1,3,1,470.0,30.6,"121.51,31.28",746.0,0
7a48ab1c542a672470c666a8dbdeeebf,1,4,1,1506.0,49.29411764705882,"121.39,31.21",1982.0,4
7a498cfb709271aa6894aed576a256b8,3,3,3,0.0,50.28571428571429,"113.95,22.51",812.0,1
7a4c98b73048d271b103738708d695e8,1,5,0,1269.0,51.05263157894736,"113.91,22.67",1819.0,0
7a4e9cfb5f4bef13310072749e4fa84e,2,2,3,1670.0,49.411764705882355,"121.49,31.18",2109.0,2
7a5569873beff792f56679a092139648,1,3,0,881.0,54.03703703703704,"113.28,23.22",1384.0,2
7a571dd385bf90f2948c7300dc13f2a8,1,4,3,0.0,50.5,"113.30,23.39",437.0,5
7a5b006084368d8be114c2b941cae5ae,1,1,3,1906.0,52.2,"113.17,23.44",2222.0,1
7a5ca6ab130073481245ed462d17aad1,1,4,3,0.0,35.4,"114.27,22.66",476.0,4
7a5cb8c398255a2a28c46b72021d2d83,1,3,0,3800.0,51.59574468085106,"121.51,31.30",4303.0,4
7a62cf6fd2f1e837cec3343d55ea8180,1,5,3,4318.0,44.44,"113.34,23.03",4908.0,3
7a678e1af288f57e11538fed34a5dda3,1,2,3,554.0,46.06060606060606,"113.28,23.01",985.0,5
7a6c5764dd9bcfe3d57a6333da4434cb,1,5,1,23.0,41.7,"121.48,31.34",722.0,0
7a6fb5414f2fb011433dc71d5ba532a8,3,3,3,294.0,53.3,"114.07,22.66",1262.0,2
7a71774805812ad5c6c4a49f39937df3,2,3,3,0.0,49.769230769230774,"113.31,23.26",813.0,0
7a720a13aba50c41301399e10b6fc9ad,1,3,3,984.0,53.30769230769231,"121.49,31.19",999.0,1
7a72e5f08e091b7e673ada939fdc469d,1,5,3,0.0,39.66666666666666,"113.99,22.56",383.0,4
7a77fcb7296d6e2dde88ea38c61ec175,1,1,3,426.0,44.58333333333334,"121.32,31.24",1228.0,5
7a7f6345fcd0fccc18b6f51fdd093f4d,1,3,1,71.0,49.70588235294117,"121.31,31.21",978.0,2
7a7fa9e97f1fd5b8eae3b965189bf326,1,3,2,166.0,42.22222222222222,"113.85,22.76",1025.0,5
7a811d50c7da163251a4e21a3b46aad0,2,3,2,1879.0,51.229729729729726,"121.44,31.13",2178.0,5
7a84a64fe22574ae8910719737d4c1bf,1,3,1,120.0,53.9,"113.28,23.02",685.0,5
7a85130260ed57506dc3b0a30714e475,3,3,1,0.0,43.0,"121.27,31.23",875.0,3
7a888cb77536777579a8b183ff2fc87a,3,3,0,0.0,54.25,"113.78,23.26",490.0,3
7a88e9c586724bb8c8f9578ae3b71589,2,1,2,0.0,18.0,"121.53,31.27",421.0,5
7a8c64659bc162c374a32c46d1d6389e,1,2,2,217.0,51.54545454545455,"113.17,23.46",644.0,4
7a8fbf1db1c8fc332d657d3a9ea4f673,1,4,2,614.0,45.511111111111106,"113.90,22.51",1054.0,0
7a9124bae69aef0f0a678d7cb23c9263,2,2,0,62.0,54.66666666666666,"114.34,22.71",972.0,0
7a91c997a90b36108493bb857ba9b608,3,3,2,3.0,52.78125,"121.53,31.15",756.0,1
7a923fd203beeaead758ac2658a02e28,2,4,2,517.0,48.6,"113.94,22.52",1302.0,3
7a94e9ad830b0221bea425f782c31e39,3,3,3,14340.0,47.55714285714286,"113.47,22.95",15026.0,3
7aae14085e5233a2af9683883857e991,2,1,3,731.0,57.3,"113.34,23.15",809.0,3
7abb1f8273d2c66f1ab33e56bda647f3,1,3,0,689.0,57.904761904761905,"114.26,22.73",871.0,5
7ac2ee2f620afde70f30b9a9b2debe2a,3,3,0,0.0,55.33333333333334,"113.90,22.73",623.0,1
7ac9daeca805256d8cf131d0ab86c0e4,1,4,0,0.0,63.5,"114.01,22.54",763.0,1
7acb2dfea1c16054f1ae9cd71b366dad,2,2,0,526.0,55.3695652173913,"121.61,31.14",1450.0,1
7ad03bc48452f188ac45f46b689b8cb1,1,2,1,7525.0,57.26041666666666,"121.43,31.42",7934.0,5
7ad0bfb116b1bfd19861a4f63282d680,3,3,0,0.0,25.0,"114.02,22.72",948.0,5
7adfd34a85c6798f1a9a0fbd7b0412f2,2,4,1,181.0,53.95348837209303,"121.42,31.21",362.0,1
7ae8886f73e0bfc9b787c1e63855e11f,1,4,3,850.0,45.44736842105264,"121.78,31.35",1087.0,1
7ae9d1d276d5546a777ce7d64ae656db,1,3,1,737.0,44.634146341463406,"113.16,23.46",1694.0,2
7aeec615b9d1b1f0b5c00ebe1577005e,3,3,2,203.0,31.2,"121.32,31.03",285.0,1
7af43c0c0e5a191ea08d3f3b14ce4783,2,1,2,0.0,38.5,"114.27,22.73",39.0,4
7af70c317aeaf608895439233373762e,2,4,1,1450.0,65.5,"113.23,23.17",1733.0,5
7afb68bf72deaa4add12d1f7b23029f8,2,3,0,316.0,64.6,"113.35,23.01",1166.0,2
7b02183b34bd280e511864362656c579,1,4,1,364.0,28.0,"114.27,22.72",1171.0,2
7b08b7046cdafa357698911a771b04d5,1,2,2,0.0,41.0,"113.36,22.94",179.0,0
7b0f69b75f9742521370c89a890b6021,1,2,1,156.0,50.39772727272727,"113.88,22.58",184.0,0
7b10a89deffecd7b92929f7755d70545,1,1,2,3437.0,48.384615384615394,"113.32,23.04",3932.0,3
7b10e9d3b8faa7d282dc5ccc0541c227,3,3,0,0.0,80.0,"113.58,23.11",961.0,0
7b14ebd4819187b826f55b3b341eb67d,1,2,3,626.0,56.46938775510204,"114.05,22.59",1078.0,4
7b1a2f233dd61f96b0d8ca88748b0540,1,3,0,435.0,51.8375,"121.47,31.22",939.0,0
7b1bb8b9708e884b0b489bd6fdfb50de,1,3,0,47.0,45.89473684210525,"121.62,31.13",864.0,5
7b1bec4d5ca47ea08ea24e8bf179a0ea,1,3,0,93.0,52.0,"121.23,31.40",539.0,5
7b1e95f8187f94fce7c0f3eddab1776d,2,6,3,50.0,54.57142857142857,"113.33,23.19",541.0,4
