user_id,gender,age,edu,play_time,o,register_time
9324609e23101b46226d1e71e2a899d1,3,3,1,1952.0,"116.70,40.22",2307.0
932ab1df478e4f0a13b711da539492ce,3,3,1,2443.0,"116.97,40.37",2882.0
933833eb65d27a8cb04290bedc810015,1,4,3,0.0,"116.35,39.78",328.0
933845ea989ec5d3d1463ea4dd6d52fd,2,1,3,101.0,"116.67,39.76",338.0
933d7103c33b27cc747ce201b56f7ba0,3,3,2,8012.0,"116.63,39.79",8610.0
933e6808fe27d3d93e73fa7772e59cea,1,2,0,560.0,"117.13,40.53",1308.0
934ddc4132cc9c02b9e96780fb9bf59d,2,2,3,78.0,"116.85,39.74",780.0
934f986c9ebe295f643b138ff9dbfff6,1,4,2,5986.0,"116.40,40.09",6629.0
9355cb20ba25a647e98885514fc54fbb,2,1,1,19763.0,"117.00,40.15",20046.0
93576832ebb42c3db66c702d4bb24973,2,2,2,0.0,"115.81,39.57",172.0
935b63fa6ba32a94a8886016490a42d3,2,2,0,2009.0,"116.17,40.51",2605.0
935c234db30874ca3e773726ebf4576b,2,3,0,2057.0,"116.56,40.19",2144.0
935c2a1a99806d9b4e1f37c0a5b2673c,3,3,3,3.0,"115.71,39.95",293.0
935c4afdb3930af508cf6e865ce35bc2,2,2,1,1008.0,"116.81,39.71",1194.0
93627c4ece218cb5a8fb4f81270e625d,2,1,3,0.0,"115.95,40.43",492.0
936b93db723f6c71cad4668c5016ec07,3,3,3,1076.0,"116.79,40.28",1206.0
937204be7d12b21a76c8720439cd5810,1,2,2,283.0,"116.08,40.41",870.0
9378a7b433d6f7978e8af4adb3fd495e,2,5,3,0.0,"116.57,40.16",759.0
937ce17c73e37ba47fe63aca5803c491,1,3,3,261.0,"116.22,39.74",1047.0
938b951e66abfa59dfcaaef56ddc2c97,1,4,0,2042.0,"116.65,40.27",2246.0
938f4b6f0c7530b42757618d653437db,1,5,2,6708.0,"116.29,40.19",7347.0
939b069caac25e28b3cdcd9ee9381ed5,3,3,2,3817.0,"116.36,40.39",4503.0
93a4a97c803b80abdc401707412c7619,3,3,0,0.0,"116.63,40.24",109.0
93a545e87508f1ef47a9d577050e35be,1,3,3,587.0,"116.72,39.69",834.0
93a5d07e7d5c1762086f74108d868a8b,2,1,2,0.0,"116.51,40.16",889.0
93a7ebc5d46c477a540a9504cc29d900,1,3,2,7118.0,"116.37,39.55",8056.0
93ae5b1a026fe18339189e312d2d2fe8,2,3,1,1159.0,"116.50,39.62",1193.0
93aeabcad9cc3fd95056c60502d27b71,1,3,2,2521.0,"115.82,39.55",3032.0
93afa8a5ce08ff3b408ca53ce4e0e010,2,4,2,0.0,"116.82,40.38",464.0
93b01feec171bd2b0b39fc21dce071ec,1,3,0,808.0,"117.04,40.25",861.0
93b7833db3660285cc5a940cbcaddd90,1,5,1,287.0,"115.80,39.59",537.0
93ba0f4e6836eaffb8c35b4b4d39012e,1,3,0,3059.0,"116.75,39.97",3665.0
93bdd206308ccad2a911aa78423c6bea,2,2,0,0.0,"116.05,39.79",397.0
93c309fa62b996d751f40ba9968fe4a5,3,3,3,0.0,"115.87,40.04",985.0
93c4ad1525563e930d2ba66e92080bf7,1,3,3,0.0,"116.12,40.06",383.0
93c7e89bae340a140a80fd951ff8f791,3,3,2,0.0,"116.79,40.15",211.0
93cf01f21b67b10f7fd981cd32066d92,3,3,1,381.0,"116.48,39.77",1145.0
93d0e3bab2ae10b740cedb6dd5565090,1,3,1,403.0,"116.62,39.64",1327.0
93d1703cf29fa79ebd1302f3d68c731f,2,4,1,4447.0,"116.76,39.75",4767.0
93d51839f10bb34c266cd3dde22432b2,1,3,1,564.0,"116.75,40.04",1207.0
93dab284f00f50e60759246826d3c884,2,5,2,263.0,"116.54,40.19",430.0
93de49a7e6da507bfe28175d238d2df4,3,3,2,89.0,"116.82,40.19",619.0
93df082b932b8b5cd4050a0460d8200f,1,4,0,0.0,"116.52,39.66",732.0
93e7d068597799e3e744dd86b18a73ae,3,3,1,375.0,"117.13,40.14",1345.0
93e9a92af5b009073c5101f7a4b27a5c,2,4,3,4407.0,"116.63,40.73",4507.0
93eb63d6625f9d7d8a9ec46feabd7756,2,4,0,0.0,"116.31,40.41",824.0
93ecb3b4988ad327e7c457fc3d75d0a4,1,3,2,5690.0,"116.70,39.78",5762.0
93ef69f470fd940ee2372ae74619d0a6,2,1,1,919.0,"116.09,39.71",1814.0
93f3dd71e2a9bbe66e61a2a1e5f8bead,2,3,0,441.0,"116.74,39.95",1401.0
93f5316663040d6a537cfa1aa12d5314,1,2,3,0.0,"116.52,39.60",674.0
93f882791dcb17cda0f2c63926490f17,2,5,2,0.0,"116.62,40.34",329.0
93fb49b1bd38d7158f527c1c0fa7d71a,1,2,2,22.0,"116.48,40.21",910.0
940123c1f4b47811ead78a197ba9ca85,1,3,3,926.0,"116.18,40.24",1579.0
9407b70eba7715414dae92b300138805,2,2,3,1663.0,"116.89,40.39",2310.0
940f1db89fab0d6aeef38dba55433258,1,2,2,1445.0,"115.66,39.63",2251.0
9413b82f6dbd9b65c4db400404d4172a,3,3,3,384.0,"116.52,40.22",643.0
9416544cf24190afd6f5ed22b3de4649,1,2,1,1993.0,"115.94,40.45",2779.0
941a1a46d32fba5672eaa7d6bbc06e9b,3,3,1,13.0,"116.17,39.61",166.0
941a3ae36a08b2fea6ded1319c94c4f3,3,3,1,381.0,"116.97,40.18",800.0
94234d70cbcba22b619a1487acf3e3ae,1,1,2,0.0,"116.91,40.18",761.0
9426662073253bff569dd22cb72ed20c,1,3,2,0.0,"116.14,40.27",712.0
9427c0835440260b4cea4df7a0604f19,3,3,2,0.0,"116.70,39.74",630.0
942bbbc96d8fc413f5e739b3d81ed383,2,4,0,2177.0,"116.56,40.44",2750.0
942df3cbf014ce83e6413b92110b066c,2,5,0,184.0,"116.71,40.21",1150.0
94369f210d31c7f3f7ed51a75b4d8ffd,2,4,1,592.0,"115.87,39.68",787.0
943949d2f1ac4b3f07ba33ca31221de7,3,3,0,0.0,"116.02,40.43",7.0
943eb5a22b4369c808a5e3eb1e73ed17,1,3,3,407.0,"116.82,40.54",1189.0
94407b5f0e8ba4c20bd7945e88636e26,3,3,3,453.0,"116.81,39.79",805.0
944899473be890e73f911065a300725b,1,3,1,708.0,"116.37,39.75",808.0
944b7a9e29026bbdbad3c9042e414736,1,2,2,0.0,"116.55,40.23",944.0
944b8feab46dd4969cc3b760c7f258dd,3,3,1,0.0,"116.87,40.40",43.0
944e0543f124795901f026efeaa7f3f4,1,5,3,0.0,"116.09,40.55",278.0
94533a68706385eecbe1cf811184984c,1,4,2,140.0,"116.76,40.10",635.0
94540f3db08455af1bea4db2ab765287,2,2,1,623.0,"115.76,39.60",857.0
9467a5c214622bbff10246ae38e6ae5d,2,4,0,437.0,"116.40,40.21",453.0
946a776c0d9a168f7fda4fd760214d4b,1,3,1,1560.0,"116.13,39.82",1941.0
9470cccc1ec6043122fd7abf08408d0b,1,3,2,0.0,"115.93,39.66",68.0
94869595f13840370b078e1ef8383b9a,1,4,0,327.0,"116.83,39.76",993.0
948bd459ef6ff9fee9795d1090e62019,3,3,2,0.0,"116.80,40.37",830.0
948ea627b85a4962191cd18e1fc8481b,3,3,3,0.0,"116.70,40.18",830.0
949106e127320c37fef439aa2d504df6,2,4,1,633.0,"116.09,40.48",680.0
94958816571703978dc34edfecba1d31,2,4,2,29.0,"116.34,39.59",89.0
949788ce3b85cf8f0199ea21d90a46cc,2,5,3,3927.0,"115.78,39.61",4710.0
949daacda14a3ff77a3c89ca2a93d700,3,3,3,273.0,"117.15,40.42",959.0
949e1c7becb8c75717a8347261e572b7,1,2,0,135.0,"116.59,40.29",212.0
94a7b8a327824d104a8988a57c7fba89,2,4,3,0.0,"115.75,39.66",383.0
94b4914c1c8e8e7d37f7949f853db2c8,1,2,0,424.0,"116.22,40.09",868.0
94ba670ce0c5c3db4abc5e593565740e,2,5,1,982.0,"116.85,40.19",1441.0
94babd8954c2d14252cfa58f149937ec,3,3,3,315.0,"116.11,40.04",1013.0
94bb02e1d593ef33b34ecc987a73adde,1,3,0,888.0,"116.02,39.74",1057.0
94cceb29d7fea11f1bab99a330e50bd1,2,1,1,0.0,"116.34,39.64",622.0
94cdd2278973e28fa86e263b6c390130,3,3,3,0.0,"116.70,40.28",502.0
94d01ea7f10d873454ad817a3195a3ac,1,2,2,2578.0,"117.00,40.14",2789.0
94d3ef2d3762e2c2854997bbb653c734,1,2,3,2866.0,"117.17,40.22",3645.0
94d4616ec94ac0139a0a29de8c4b9888,3,3,2,0.0,"116.29,39.69",394.0
94e39a9dcfb6a28d8c1ee7dec1f21b59,2,5,3,1052.0,"116.81,40.07",1391.0
94e40d014e568ee98e980cd8cd6c119b,1,4,0,0.0,"116.83,39.73",300.0
94e850a6e5c812af927c9ba52782c6ae,1,1,2,122.0,"116.69,40.32",576.0
94e88a510b6056f2032264539e5f4b0a,3,3,3,19.0,"116.33,40.18",502.0
94eaadf0415f55e65d8bb5f200b20916,1,2,0,476.0,"116.19,39.82",1195.0
94eb8e5896861c9f31d8552cd2037ac6,3,3,2,0.0,"116.46,39.61",8.0
94ef52ef201fb6db2c28647bc69f8029,1,3,3,0.0,"116.63,39.82",591.0
94f60749895581bf2eed21f5c7a8ed94,1,2,3,419.0,"116.74,39.64",1068.0
94fd64f50677933fdfe0abe967e3e729,1,2,0,741.0,"117.28,40.20",1168.0
94fdd3349a70ed80b074b0c31559da37,1,2,1,8.0,"116.12,39.69",798.0
94fde0d3e80f4b49c63197bdbf197059,1,1,0,863.0,"116.76,40.03",1448.0
94fe678476cbf9b8d27d5c986f281d96,1,4,3,8824.0,"116.41,39.60",9075.0
94ff5f6b74bd10949c65e0ba841e952b,2,4,3,290.0,"116.81,39.69",1229.0
950552165952987486922c6906eeed42,1,2,2,542.0,"116.60,39.75",1401.0
951051f29f2b1fa197ae8b292462b951,3,3,2,405.0,"116.42,39.70",811.0
95179f2d0605ff1a5842b6527c7c2544,1,2,0,777.0,"116.13,40.12",1559.0
951cbbfdc4ea3c352373ce8a5d27ff86,1,5,3,70.0,"116.08,39.92",527.0
951f2ab6a1e8a8501b78b07b21a2babb,2,4,1,0.0,"116.63,39.96",700.0
9521842d8664e29fedf97c9981381c0a,1,1,1,4485.0,"116.58,40.44",5075.0
95236134aeb2f19cfcc94600fa23825b,3,3,0,0.0,"116.37,39.73",865.0
9524f6d60efc6d09eaa0e9c170a22a4f,3,3,3,77.0,"116.72,40.23",614.0
9525ef6812d0567c1d15bd40fc6094e7,1,3,0,0.0,"117.07,40.09",98.0
952b50ac1c9f7010b29e21ad5da88c36,1,5,2,194.0,"116.38,40.04",403.0
952cb4776535d77020906d891e960cff,1,4,1,1086.0,"116.33,40.14",1164.0
952d9fef31a6b7207025a7dfe42aca22,2,3,2,607.0,"115.76,39.54",1254.0
952ebf46abdc4e9070aa61320e31674a,2,3,2,0.0,"116.81,40.25",496.0
953b5d173abd4dd76c3a59f96c5e8626,2,4,1,939.0,"115.95,39.76",1379.0
953cd369d9637ca75764e3874ffe96f2,2,3,0,1726.0,"117.25,40.24",2592.0
9546fed38a0f5f57f4a377a0f00c2ec3,1,4,3,0.0,"116.78,39.63",721.0
954962170e8f533faf7bb731d71e3677,3,3,3,5079.0,"116.88,40.39",5087.0
954d2dace5c5f14a7b6bf1bb54be0339,1,4,2,1431.0,"116.78,39.80",2045.0
955437b3fb60da0cf2e414c4c727796e,2,2,1,0.0,"116.75,39.84",589.0
9559a4c316e861392d1db1160af905b0,1,2,0,0.0,"116.85,40.14",416.0
956248a1438ee4a3925cc988fe2e22df,3,3,2,0.0,"116.63,39.81",262.0
9563a56014e6e8a3c510170502568c9a,1,1,1,0.0,"116.33,39.52",154.0
95652eb63880a1550b0112dcf0e4f5ef,2,1,2,4254.0,"116.44,40.25",5006.0
956877845bfbde94ec747d33fb96f81e,1,4,3,6887.0,"116.67,39.68",7648.0
9570cf5c85cd394bee5bddff7678169b,2,4,1,951.0,"116.68,39.96",1514.0
9575dc0a906a953b26b4a999731ee557,1,3,3,376.0,"116.69,40.12",1059.0
9587c568415bb45683831a9adf83d114,1,4,2,0.0,"116.90,40.06",216.0
958a8cd224babe666d014b97209199af,1,4,3,457.0,"116.97,40.06",501.0
958f1d9dea2f80becea3dac661a4de2c,2,2,3,6154.0,"117.25,40.67",7062.0
959167c8800a8357d750f9d4c8ea0127,1,5,2,382.0,"116.94,40.40",614.0
95970298b182edec42b98d7a87172bb8,2,2,3,13100.0,"116.67,39.73",13943.0
95984937506413afb822f3491c27ec20,2,4,2,0.0,"116.83,39.69",884.0
95ad710937d8131ce51d8de336d1fdee,2,3,2,2736.0,"116.62,39.67",3685.0
95be9baa1f420217ce186c8f060ae3ba,1,3,1,0.0,"116.57,40.36",452.0
95c3e5255cecb81525694dc8b761b1cd,1,3,1,0.0,"116.64,40.27",85.0
95c7a587305c76bb4e786b075e3ef95f,2,3,2,709.0,"115.93,39.68",1074.0
95c9a0074b00e6b42b6f47131c27481c,1,3,2,788.0,"116.64,40.09",956.0
95cf7b48edc23f6231ef94d631235b9a,3,3,2,278.0,"116.11,39.65",823.0
95d31f59c1345c89051abde8126e07da,1,6,2,208.0,"116.08,39.61",266.0
95da9ec8ec9668a0a6b58d59ccb6a834,1,1,3,857.0,"115.81,39.55",1088.0
95e4cdf47c9c79dc09646abf8dfef4a4,1,4,3,26.0,"115.90,39.62",117.0
95e7e50bf4fe03cf2975f186e4ba879a,2,2,0,4551.0,"116.49,39.56",4604.0
95eb65b77c9e84d14a4240b3bf9c6df5,1,3,3,464.0,"116.86,40.19",1434.0
95ebc1859978ded27984bc7457aa4f55,2,1,2,1299.0,"116.86,40.15",1971.0
95ed58662ff49b9d38b53545609003d4,2,4,1,130.0,"116.80,40.15",770.0
95f18a7c1623239edea38bcdfbf008f7,1,3,0,0.0,"116.56,39.98",43.0
95f37b33f2a6841e5206a8e8ff864758,3,3,2,279.0,"116.33,40.31",839.0
95fb6153cba6b8c98ed7ee60e4dee0d9,1,3,1,0.0,"116.73,40.10",894.0
95fd4ec99ac556a19bb79b0e22800c46,1,2,2,2730.0,"115.99,40.34",3260.0
960524f936fae6c7ccc5095d597d207a,2,2,3,0.0,"116.02,40.01",593.0
9609f1ad0254c0b08a4f1b7a999af4bc,1,3,2,0.0,"116.60,39.64",772.0
960a21017a2ff634574149925e6b964a,2,4,3,319.0,"117.19,40.11",919.0
9610aa049024173643f2eae5e3f23264,2,2,3,1718.0,"116.08,40.55",1727.0
961a01f921fb9c3b1d76b50ecdcc16b4,3,3,3,406.0,"116.74,39.82",691.0
961e7a03708b2918d3c70488b348fc02,2,3,1,1866.0,"116.63,40.21",2689.0
96217e534fbeb7b310e87eb23b9bf1b8,3,3,1,0.0,"116.14,39.97",563.0
96226192df1e1ddb15cd5647c893ee0a,1,5,2,3.0,"115.93,40.39",247.0
9623e95aa5822775cceae3f1748ef5ee,2,3,3,0.0,"116.05,39.85",821.0
962fff60a18592f7c75113358f3f274a,1,3,0,299.0,"116.82,39.71",383.0
96352176951e02a0e53dbad00f08bb07,1,3,3,3006.0,"116.15,40.04",3020.0
963823a43577c1014b687d9a0a739039,2,3,3,1361.0,"116.75,39.82",1833.0
963cbcc23a89b8415f4c60d5071bbf28,2,2,0,119.0,"116.83,40.47",238.0
9640da5d9d9a1e9cf3ba5a81409bc3df,2,2,2,338.0,"116.19,40.31",756.0
9643951fba6087752efea46e0dad9b28,2,4,2,0.0,"116.23,40.10",551.0
9647fd5deaecb810328ba45ce53f758a,2,4,3,0.0,"115.86,39.57",397.0
964a477db5ddcad79c485ffaff79e7c7,3,3,1,0.0,"116.44,40.09",348.0
96501f65453b708a63d2040754280f24,1,3,1,0.0,"116.67,40.58",989.0
9659525588f67e64620d7f697e19685a,2,5,0,259.0,"116.68,40.01",1194.0
965e8cdd172e36567a2e92b49edea711,1,3,0,2.0,"116.80,40.31",823.0
966bfd13d7cb017d8ccc9035469531e7,1,3,3,0.0,"116.07,39.59",323.0
966f05c5865001255128ed94fd4c8c74,1,5,3,11.0,"116.04,39.64",395.0
9670b8350e87285f3b5bb3dca88c0a70,1,4,3,197.0,"116.15,40.20",378.0
9675332bd1daf1b5b2d8ff0dc0f77218,3,3,2,0.0,"116.47,39.72",401.0
967614d1851a66f08fcadd952a8eedf0,1,4,3,2757.0,"116.71,39.99",3500.0
9676c38077270e19894edbebc84a3eaa,2,2,2,716.0,"116.26,40.55",1656.0
967afb8aca5a561e4089f485a298e28e,3,3,2,5476.0,"116.80,40.17",6164.0
968e4db721c38b08459b5c60b014d40e,1,2,2,72.0,"116.81,40.05",347.0
96a95c5bdcebfae27a8e68dcf8831c81,2,1,3,408.0,"117.18,40.69",1385.0
96a9f27ce60cd8f1078492181d7f5fbd,1,4,3,96.0,"116.42,39.57",328.0
96acd6102424a7f605bb8aaf78eca8b8,1,3,0,0.0,"116.25,39.58",997.0
96ae2ab35b5dceb5db5e77c5c460dc8f,2,3,3,0.0,"116.68,40.22",11.0
96b28c1b0b490dff891504be6c532145,3,3,0,15010.0,"115.92,39.66",15947.0
96b2cd9608b1089142ad9fc21594fd8b,3,3,1,17.0,"117.25,40.62",589.0
96ba22033d41280dd13be37dadd565c2,1,3,0,2560.0,"116.75,40.21",3477.0
96baad158a6bc49b487debf738690e54,1,1,2,1710.0,"116.15,39.68",2052.0
96bba01ac27552fae56c6c2267284034,2,2,0,0.0,"116.12,40.20",265.0
96c053c108b279d167318f0a486d306d,2,2,2,462.0,"116.66,39.96",493.0
96c3336e5cbd794c05dac75db9ad70c2,1,5,3,301.0,"116.42,40.55",753.0
96c3b8f780ef0611f27ef6e20d905766,1,2,1,0.0,"116.14,39.83",357.0
96c757a845ea404797664e4616a5fc2a,3,3,1,0.0,"116.23,40.36",29.0
96c79275fabfcf35473d09d7c648f659,3,3,0,354.0,"116.17,39.65",655.0
96d57490734c78f855dc2d6057120797,1,3,2,0.0,"116.62,40.36",393.0
96da0d04d3c1b4543509ed2c5056c04c,3,3,2,1350.0,"116.40,40.51",1678.0
96e83ffa93e5bb4cc37aebb0c9e6f17d,3,3,0,0.0,"116.36,39.73",48.0
96ed0277903a4417ea87d84878a0fd1a,2,3,2,0.0,"116.15,40.19",952.0
96ef34e0776ed32344d0b304709c4073,1,5,1,399.0,"117.09,40.12",700.0
96f25da0e23fdbccc0581b40c2f4b541,1,4,3,1352.0,"116.14,39.64",1431.0
96f38b62a323cecb2b62bf980050ea4b,1,5,2,2473.0,"116.69,40.18",2564.0
96f66c586cbd7d5c2f39d06a7e782967,1,4,2,777.0,"116.68,40.86",1038.0
96ff24e20ab4b83a5779d33bf9674b06,2,4,1,483.0,"116.64,39.65",772.0
97063397c1f44228ba087cfe69261770,3,3,2,0.0,"116.06,39.97",596.0
970b0425226b5521b06f71b6242f783d,2,3,0,3555.0,"117.12,40.17",3909.0
97101b7c2ad2f6ae924e72ed01385643,1,3,1,159.0,"116.17,40.24",499.0
9710d86326506c39a43e1e18bebbc3d3,1,2,2,3696.0,"115.88,39.66",4343.0
9715e9d661be048178fe3847b1edac51,1,4,1,133.0,"116.96,40.06",541.0
97168bb7978a92703d57674ff48655b2,1,3,0,0.0,"116.63,39.68",104.0
971b5b8f01b93c07b906ed1b032748cd,1,4,3,1866.0,"117.10,40.31",2468.0
971c23be69b215ec957c76b9b722267c,2,3,0,725.0,"116.29,39.63",1221.0
972156bc9923bc7ede12c7056fcf1516,1,4,2,10834.0,"116.26,39.68",11526.0
972d0cd3b0c3a0beed671048e9f9447d,2,1,0,1620.0,"115.84,40.48",1848.0
97352f2602ea6a403948bc24ae1699b5,1,5,0,5776.0,"115.89,40.51",5832.0
973600c56a0ce743c389ad53781aa9d6,1,3,0,14247.0,"115.94,40.48",14612.0
97391fd27386d6a2f0501ba70603c2f8,1,4,0,236.0,"116.74,40.33",773.0
9758679c404e2cc1368a3ab6c1ac18b9,1,4,2,585.0,"116.08,40.09",875.0
975ccf29917e7eceeaabc4423db85e34,1,4,0,937.0,"116.66,40.44",1272.0
9761f5f320bf1c447fefd90687867b7c,1,4,2,0.0,"116.01,39.60",706.0
97638293584c1f8818e213430ebb1772,3,3,2,0.0,"117.20,40.60",22.0
9764627c5cc2314ffbe66046284efedc,1,4,1,0.0,"116.01,39.75",361.0
9766edca48ffc985e7e6fbc6531b0682,2,3,2,0.0,"116.14,39.66",388.0
976b45561866f6b7b0a7a450b885d525,3,3,3,36.0,"116.82,40.09",787.0
976e6421d368b27bfe31a3e129923ceb,1,4,2,9461.0,"116.69,39.97",9752.0
9775c0b196511c73169fa39ba0f0f69d,2,3,1,83.0,"116.00,39.62",1047.0
977607cae32a2756c6ed7ac13180a867,1,2,3,0.0,"116.27,39.64",991.0
97769e289d0829b780a2e95b86590f9f,3,3,1,0.0,"115.93,39.69",895.0
9783358666449b9c01a40ad3815bff02,3,3,1,0.0,"117.24,40.68",757.0
978478833f3bc7c945114194bc3d61a5,2,4,3,321.0,"116.38,39.69",660.0
97861c5e45390e443b06a072774a4fb8,2,2,0,5.0,"116.56,39.65",158.0
978671207fdf7af9842b609b0ca46669,2,2,0,0.0,"115.93,40.32",979.0
978ceb2e1d52d03a2c1665ff4e0cd69c,1,3,0,0.0,"116.56,40.32",37.0
978d92d826cda462096cab88fca13e84,2,5,2,9889.0,"116.55,39.67",10643.0
979617b20329edc7976d2394b22870fb,2,2,1,0.0,"116.14,40.19",332.0
97a82ecf06865862b33c7c9ffa78c5cc,2,3,2,0.0,"117.24,40.65",43.0
97aab4bfd54055cb4dfa35f7cc3c974b,1,4,3,4090.0,"116.70,40.34",4369.0
97c62b423f0d2387eba7c9ec5de92a2c,1,2,1,0.0,"116.31,39.64",803.0
97c8d46550819fefcba03873668a2ae9,1,3,1,605.0,"115.96,39.58",712.0
97d3ee877cddb1fbc00e7b1c1d0b4a6e,2,2,1,3.0,"115.95,40.40",589.0
97d58b3dfb78ead5dc948f300fb5a837,2,2,1,0.0,"117.19,40.12",558.0
97d66504d1e421734de2290250c1d22f,2,4,0,0.0,"116.03,40.28",960.0
97db7fc63b0285cd203a112ca8ee4d1e,3,3,2,766.0,"116.60,39.95",1484.0
97deb2583e04eb5501af76eb481f34bc,1,2,1,130.0,"115.87,39.57",183.0
97e0acc837d04cf49c5852b0a8629185,3,3,2,24.0,"116.85,40.47",644.0
97e29e21d0d6c30f8b1a3cfc33b3763d,3,3,0,99.0,"116.96,40.32",432.0
97e8117c647a781a266336cbe599a6fe,2,6,0,0.0,"116.60,39.73",470.0
97ebba8401283be40a93ef177d563b16,3,3,2,0.0,"117.11,40.22",718.0
97f881c9e98bf9ce100ee0a863d0472a,2,5,0,177.0,"115.90,39.58",699.0
97ff8ec70759857e154debe63298ac3d,1,4,2,65.0,"116.35,40.36",390.0
9805d529b029d575bbcd85cd75cd9cbf,2,4,1,0.0,"117.02,40.24",899.0
980711c4cb4ab7cdcdc6ef0b70dccbc4,1,3,0,1.0,"115.87,40.46",26.0
98096849b901b80b24f8e4ade6c315ff,1,1,1,1476.0,"116.63,39.62",2177.0
980bbbb959b99750723aa4d7333068d6,3,3,2,377.0,"116.07,39.83",863.0
9813232dac097e119240cdbd2d16043f,1,5,3,0.0,"116.13,39.58",208.0
9813ba7bdbe8b0a005b7e863dca17c7a,3,3,1,1182.0,"116.44,40.21",1774.0
981df38df3de1d6d96deb85df0874b75,3,3,0,0.0,"116.69,39.66",872.0
981eee21775d1bde64b02edcee196f00,1,5,1,371.0,"116.48,40.47",1100.0
981fbde90714969c2de1deba02bee0f1,2,4,0,2259.0,"116.43,40.15",2754.0
9825785851254d742e286ed625278786,1,3,3,1874.0,"116.78,40.25",2361.0
982b029791ba14bb047eadc7cd6a26af,3,3,0,504.0,"116.69,40.17",1190.0
982d1a4d78262b80e6701ca2d1aa3341,1,3,0,331.0,"116.26,39.59",821.0
98371477e2746585bcf44dff6d6005b4,2,4,0,0.0,"116.26,40.20",688.0
9837c24f3304c0198158de68c63951fe,1,2,3,2481.0,"116.75,40.22",3159.0
98438aea82970f838702db4906910f3a,2,4,0,5.0,"116.32,40.23",888.0
984f561aca49830e5376bfa46aded216,2,4,3,13.0,"116.53,39.61",341.0
98533f83214d2fef11f6519e3640a299,1,2,1,0.0,"116.64,39.78",246.0
9855d14d982224bf6b1f95cb33e08e85,1,1,1,0.0,"116.73,39.72",123.0
985f8e656b36a2ae1ea7e807c84400e7,2,4,0,92.0,"116.09,39.84",331.0
9868d41063be55e8c43324395ec0a46f,1,5,0,0.0,"116.76,40.09",703.0
986e99a0d133e4a7a652aa7678b96493,2,2,0,1894.0,"116.69,40.45",2094.0
9879ab8df4085ca7cc57a3734debfccf,1,3,1,1372.0,"116.67,40.44",2231.0
987eea6b9dd6348f8f69a3a20eb50d99,2,5,2,8.0,"116.90,40.18",665.0
9889c244be4c7dd26b37fde48e64900b,2,2,2,1303.0,"116.80,40.30",2203.0
988abfea3f8555e9bae4fbb8d324f57a,2,4,3,20.0,"116.74,39.75",363.0
9898f4fceafe282a2f5ab933b38edea0,1,3,3,0.0,"116.72,40.10",680.0
989ad9eb04f622dbef65a8081f99f6b9,2,1,2,0.0,"116.79,39.76",449.0
98a6861eee10bbcd33ef361555069351,1,7,1,209.0,"116.48,39.58",700.0
98ac7a05e96ed5a59990154f8e0738b8,1,4,2,100.0,"116.00,39.93",512.0
98b02a3c06bdf176978f521cb782750b,1,4,1,2186.0,"116.40,39.61",3005.0
98c6b6c2313f3622f350fecbbbc0cd4e,1,2,1,0.0,"117.26,40.66",790.0
98ca0c6ee5dc49253f67949e8e85b12e,1,3,2,0.0,"116.34,39.46",294.0
98d278c3ef2bac64d9a4bc03de5e6e86,2,4,1,4126.0,"116.20,40.27",4916.0
98e29e65563aa899fdd1bab3bba26f2d,2,3,1,95.0,"116.37,40.23",1018.0
98e46f97ac9c45b37221b791b1e3f026,3,3,2,1156.0,"116.68,40.45",1438.0
98e48fe45098044dc5474396a8cd8e14,2,1,2,657.0,"115.94,40.52",865.0
98e6449f7c87bd4fb288989c0f714723,3,3,1,0.0,"116.68,40.02",703.0
98e9ac4a522d1d9f043a3ab9c354c3f4,1,3,1,319.0,"116.68,40.55",786.0
98ee10806dcb0b9d3e51197b2d9ad709,1,5,0,2768.0,"116.75,40.19",2956.0
98ef8d99ad7ef139a1a2341ffe9e2012,1,4,2,66.0,"116.79,40.24",86.0
98f62a6a87f476fc0ab6eaa5069270e0,2,4,3,152.0,"116.29,39.65",746.0
98f8ab92c0157f734c4a445aeeb6b2c3,3,3,2,772.0,"116.75,40.15",1114.0
9909a095c09ac1cd63e145651e6ffd2f,2,2,0,307.0,"115.94,40.43",1167.0
99175cff6ee1d0f5ec07271c0791e3a7,3,3,1,2251.0,"116.87,40.13",3243.0
991b9a6495e362f94e0f6c731daae338,1,3,2,0.0,"116.06,39.85",92.0
991ba5b03fc24f79bc910a14c19fb3b5,2,3,0,0.0,"115.88,39.84",261.0
991de608d16dffb0de4c982db3a779b1,2,2,0,7655.0,"116.89,40.38",8230.0
9922bcfd2676172cc6a1dcfc88977994,2,4,1,662.0,"116.69,39.68",1057.0
992466f702eaa8689a709fdd182e0b9b,1,3,0,249.0,"116.76,39.82",704.0
992bad4a880db67c668f4f6eded74d7d,1,4,2,203.0,"116.42,40.23",677.0
992bf2a4fd1ac7ff70763f2ef973c784,2,4,1,3325.0,"116.09,40.20",4168.0
993052b0d36d3f508492e109f89e3480,1,2,1,336.0,"116.20,39.73",452.0
99332df9a3ce6167644b2f24cbc85f6c,2,4,2,0.0,"116.39,40.23",491.0
9933f8c20f9ca3c4efe25244bd190ce3,1,3,1,0.0,"116.13,39.67",423.0
99345ba258fe1e0ce923e59536e778b8,3,3,0,0.0,"116.80,39.88",186.0
